setup_id,subject_id,kinect_id,action_id,start_frame,stop_frame
019,003,7,14,06091,06187
019,003,7,14,06238,06297
019,003,7,14,06346,06427
019,003,7,15,06528,06601
019,003,7,15,06711,06789
019,003,7,16,06954,07026
020,024,7,1,00161,00193
020,024,7,1,00487,00538
020,024,7,1,00634,00713
020,024,7,2,00791,00827
020,024,7,2,00905,01079
020,024,7,3,01144,01540
020,024,7,4,01541,01957
020,024,7,5,01974,02001
020,024,7,5,02002,02029
020,024,7,5,02031,02056
020,024,7,5,02071,02094
020,024,7,5,02094,02111
020,024,7,5,02113,02141
020,024,7,5,02142,02160
020,024,7,5,02170,02198
020,024,7,5,02200,02226
020,024,7,5,02230,02253
020,024,7,5,02255,02278
020,024,7,5,02280,02304
020,024,7,5,02306,02331
020,024,7,6,02341,02388
020,024,7,6,02390,02412
020,024,7,6,02414,02424
020,024,7,6,02426,02456
020,024,7,6,02456,02480
020,024,7,6,02482,02498
020,024,7,6,02500,02532
020,024,7,6,02546,02570
020,024,7,6,02576,02591
020,024,7,6,02670,02704
020,024,7,6,02708,02736
020,024,7,7,02752,02789
020,024,7,7,02903,02977
020,024,7,7,03095,03155
020,024,7,8,03164,03230
020,024,7,8,03426,03501
020,024,7,9,03784,03846
020,024,7,9,04002,04062
020,024,7,10,04357,04437
020,024,7,10,04623,04699
020,024,7,11,04966,05037
020,024,7,11,05235,05315
020,024,7,12,05614,05736
020,024,7,13,05999,06053
020,024,7,13,06057,06118
020,024,7,13,06122,06186
020,024,7,14,06205,06527
020,024,7,15,06612,06677
020,024,7,15,06860,06952
020,024,7,16,07085,07157
020,024,7,13,07290,07343
020,024,7,14,07359,07432
021,025,7,1,00350,00730
021,025,7,2,00730,01125
021,025,7,3,01125,01784
021,025,7,4,01920,02311
021,025,7,6,02311,02370
021,025,7,6,02434,02480
021,025,7,5,02520,02549
021,025,7,5,02571,02612
021,025,7,5,02637,02666
021,025,7,6,02710,02757
021,025,7,6,02779,02811
021,025,7,6,02854,02890
021,025,7,6,02965,02996
021,025,7,7,03094,03140
021,025,7,7,03156,03485
021,025,7,8,03511,03540
021,025,7,8,03625,03672
021,025,7,8,03757,03824
021,025,7,8,04002,04088
021,025,7,9,04141,04198
021,025,7,9,04274,04331
021,025,7,9,04415,04473
021,025,7,9,04590,04671
021,025,7,10,04745,04802
021,025,7,10,04912,04992
021,025,7,10,05139,05228
021,025,7,11,05318,05413
021,025,7,11,05501,05565
021,025,7,11,05694,05739
021,025,7,12,05971,06115
021,025,7,13,06326,06379
021,025,7,13,06438,06492
021,025,7,14,06538,06929
021,025,7,15,07004,07089
021,025,7,15,07252,07291
021,025,7,16,07416,07486
021,025,7,16,07570,07652
021,025,7,17,08415,08474
021,025,7,17,08538,08607
021,025,7,17,08684,08745
021,025,7,18,08824,08877
021,025,7,18,08969,09053
021,025,7,19,09231,09309
021,025,7,19,09448,09518
021,025,7,19,09636,09721
021,025,7,20,09855,09956
021,025,7,20,10099,10180
022,036,7,2,01222,01238
022,036,7,3,01613,01728
022,036,7,4,02082,02412
022,036,7,5,02439,02483
022,036,7,5,02490,02531
022,036,7,5,02537,02579
022,036,7,5,02594,02633
022,036,7,5,02638,02684
022,036,7,5,02701,02735
022,036,7,6,02797,02842
022,036,7,6,02847,02887
022,036,7,6,02991,03038
022,036,7,7,03328,03354
022,036,7,8,03729,03747
022,036,7,8,04156,04168
022,036,7,9,04377,04405
022,036,7,9,04491,04528
022,036,7,10,04830,04862
022,036,7,11,05650,05675
022,036,7,11,05798,05822
022,036,7,11,06008,06028
022,036,7,12,06074,06090
022,036,7,13,06426,06473
022,036,7,13,06486,06570
022,036,7,14,06678,06694
022,036,7,15,07308,07356
022,036,7,16,07491,07535
022,036,7,16,07666,07713
022,036,7,17,08663,08721
022,036,7,18,09016,09068
022,036,7,18,09152,09217
022,036,7,18,09284,09362
022,036,7,19,09455,09549
022,036,7,19,09767,09881
022,036,7,20,10044,10134
022,036,7,20,10303,10372
023,017,7,1,00565,00595
023,017,7,1,00712,00741
023,017,7,2,00871,00903
023,017,7,2,01031,01063
023,017,7,5,02003,02054
023,017,7,5,02097,02145
023,017,7,6,02587,02640
023,017,7,7,02920,02940
023,017,7,7,03095,03120
023,017,7,8,03245,03273
023,017,7,8,03515,03545
023,017,7,9,04225,04243
023,017,7,10,04471,04489
023,017,7,10,04770,04800
023,017,7,11,05075,05094
023,017,7,12,05655,05720
023,017,7,13,06070,06139
023,017,7,14,06297,06331
023,017,7,15,06704,06730
023,017,7,16,07084,07119
023,017,7,17,08320,08372
023,017,7,17,08520,08600
023,017,7,18,08868,08880
023,017,7,19,09180,09269
023,017,7,20,09745,09822
024,037,7,1,01901,02001
024,037,7,2,02108,02152
024,037,7,5,03284,03354
024,037,7,5,03569,03608
024,037,7,6,03637,03716
024,037,7,6,03925,03967
024,037,7,8,04783,04851
024,037,7,9,05184,05232
024,037,7,10,05699,05752
024,037,7,11,06399,06443
024,037,7,11,06715,06758
024,037,7,13,07328,07394
024,037,7,13,07406,07484
024,037,7,14,07675,07717
024,037,7,15,07941,08002
024,037,7,16,08420,08487
024,037,7,16,08622,08700
024,037,7,17,09803,09867
024,037,7,18,10035,10074
024,037,7,18,10133,10183
024,037,7,18,10276,10309
024,037,7,19,10441,10539
024,037,7,19,10788,10872
024,037,7,20,11105,11171
024,037,7,20,11357,11439
025,039,7,1,00963,00973
025,039,7,1,01096,01130
025,039,7,2,01345,01378
025,039,7,2,01480,01523
025,039,7,3,01735,01910
025,039,7,5,02567,02617
025,039,7,6,02925,02976
025,039,7,6,02982,03026
025,039,7,6,03041,03093
025,039,7,6,03102,03146
025,039,7,6,03159,03201
025,039,7,6,03213,03253
025,039,7,6,03292,03323
025,039,7,7,03336,03392
025,039,7,7,03449,03518
025,039,7,7,03627,03675
025,039,7,8,03745,03755
025,039,7,8,03911,03935
025,039,7,8,04078,04103
025,039,7,8,04295,04302
025,039,7,9,04375,04403
025,039,7,10,04964,05005
025,039,7,10,05142,05179
025,039,7,11,05543,05576
025,039,7,11,05789,05807
025,039,7,12,06190,06203
025,039,7,13,06637,06707
025,039,7,14,06946,06992
025,039,7,15,07199,07235
025,039,7,15,07379,07413
025,039,7,16,07616,07670
025,039,7,16,07807,07863
025,039,7,17,08682,08741
025,039,7,17,08767,08853
025,039,7,17,08903,09004
025,039,7,18,09141,09177
025,039,7,18,09277,09311
025,039,7,19,09513,09576
025,039,7,19,09818,09883
025,039,7,20,10138,10211
025,039,7,20,10422,10474
026,028,7,1,01076,01086
026,028,7,1,01202,01268
026,028,7,1,01291,01349
026,028,7,2,01466,01520
026,028,7,2,01707,01763
026,028,7,6,03180,03222
026,028,7,6,03289,03339
026,028,7,7,03461,03475
026,028,7,7,03494,03589
026,028,7,7,03607,03727
026,028,7,8,03851,03892
026,028,7,8,04039,04084
026,028,7,8,04228,04261
026,028,7,9,04476,04526
026,028,7,9,04658,04711
026,028,7,9,04822,04878
026,028,7,10,05080,05132
026,028,7,10,05268,05321
026,028,7,10,05502,05541
026,028,7,11,05705,05770
026,028,7,11,05901,05928
026,028,7,11,06113,06156
026,028,7,12,06301,06432
026,028,7,13,06700,06758
026,028,7,13,06777,06881
026,028,7,14,06919,07027
026,028,7,14,07058,07083
026,028,7,14,07166,07327
026,028,7,15,07385,07450
026,028,7,16,07705,07770
026,028,7,16,07946,08013
026,028,7,17,08993,09099
026,028,7,17,09145,09242
026,028,7,18,09368,09417
026,028,7,18,09592,09653
026,028,7,19,09768,09849
026,028,7,19,10119,10195
026,028,7,20,10426,10515
028,009,7,1,00521,00572
028,009,7,1,00684,00728
028,009,7,2,00815,00843
028,009,7,2,00963,00983
028,009,7,2,01059,01091
028,009,7,3,01284,01361
028,009,7,3,01396,01525
028,009,7,4,01727,01773
028,009,7,4,01950,01985
028,009,7,5,01988,02063
028,009,7,5,02296,02353
028,009,7,6,02390,02456
028,009,7,6,02604,02664
028,009,7,7,02820,02854
028,009,7,7,02962,03022
028,009,7,8,03432,03527
028,009,7,9,03791,03879
028,009,7,9,04094,04155
028,009,7,10,04429,04505
028,009,7,10,04695,04767
028,009,7,11,05079,05149
028,009,7,11,05389,05462
028,009,7,12,05663,05782
028,009,7,13,05993,06055
028,009,7,13,06057,06170
028,009,7,14,06229,06271
028,009,7,14,06431,06541
028,009,7,15,06716,06800
028,009,7,16,07088,07168
028,009,7,17,08517,08619
028,009,7,18,08855,08933
028,009,7,18,09023,09132
028,009,7,19,09234,09340
028,009,7,19,09534,09630
028,009,7,20,09890,10007
029,043,7,1,00542,00617
029,043,7,1,00660,00691
029,043,7,2,00853,00911
029,043,7,2,00972,01022
029,043,7,2,01089,01165
029,043,7,3,01235,01310
029,043,7,3,01342,01425
029,043,7,3,01497,01571
029,043,7,4,01687,01896
029,043,7,4,01985,02054
029,043,7,5,02055,02125
029,043,7,5,02153,02195
029,043,7,5,02290,02360
029,043,7,6,02531,02570
029,043,7,7,02946,03041
029,043,7,7,03131,03254
029,043,7,8,03287,03372
029,043,7,8,03541,03630
029,043,7,11,03880,03950
029,043,7,9,04069,04199
029,043,7,10,04441,04543
029,043,7,10,04668,04758
029,043,7,11,05051,05167
029,043,7,11,05324,05471
029,043,7,12,05720,05764
029,043,7,12,05840,05903
029,043,7,13,06115,06183
029,043,7,13,06188,06262
029,043,7,14,06270,06341
029,043,7,14,06422,06528
029,043,7,15,06757,06964
029,043,7,16,07137,07241
029,043,7,16,07371,07428
029,043,7,17,08251,08303
029,043,7,17,08524,08612
029,043,7,18,08755,08822
029,043,7,18,08930,08988
029,043,7,19,09235,09361
029,043,7,20,09741,09854
030,007,7,﻿1,00372,00434
030,007,7,1,00532,00628
030,007,7,2,00692,00729
030,007,7,2,00806,00842
030,007,7,2,00908,00953
030,007,7,5,01875,01930
030,007,7,5,01959,02013
030,007,7,5,02052,02098
030,007,7,6,02255,02308
030,007,7,7,02715,02769
030,007,7,7,02882,02935
030,007,7,8,03100,03144
030,007,7,9,03719,03789
030,007,7,9,04016,04077
030,007,7,10,03438,03490
030,007,7,10,04305,04373
030,007,7,10,04602,04663
030,007,7,11,04897,04953
030,007,7,11,05177,05242
030,007,7,12,05509,05630
030,007,7,13,05901,05999
030,007,7,14,06084,06164
030,007,7,14,06260,06365
030,007,7,15,06576,06643
030,007,7,16,07020,07078
030,007,7,17,07976,08081
030,007,7,18,08486,08551
030,007,7,19,08952,09008
030,007,7,20,09556,09638
031,044,7,1,00308,00415
031,044,7,1,00577,00687
031,044,7,2,00787,00839
031,044,7,2,00949,01025
031,044,7,3,01157,01216
031,044,7,3,01299,01380
031,044,7,4,01721,01938
031,044,7,5,01938,01992
031,044,7,5,02215,02258
031,044,7,6,02454,02506
031,044,7,7,02745,02774
031,044,7,7,02862,02932
031,044,7,7,03014,03072
031,044,7,8,03146,03210
031,044,7,8,03340,03449
031,044,7,9,03728,03805
031,044,7,9,04079,04219
031,044,7,10,04401,04562
031,044,7,10,04679,04783
031,044,7,11,05051,05145
031,044,7,11,05349,05448
031,044,7,12,05660,05745
031,044,7,13,05979,06052
031,044,7,14,06169,06206
031,044,7,14,06349,06538
031,044,7,15,06652,06807
031,044,7,16,07126,07280
031,044,7,17,08329,08410
031,044,7,17,08484,08572
031,044,7,18,08779,08858
031,044,7,18,09050,09114
031,044,7,19,09250,09378
031,044,7,20,09797,09949
032,003,7,17,00265,00350
032,003,7,17,00386,00485
032,003,7,17,00507,00584
032,003,7,18,00738,00792
032,003,7,18,00877,00942
032,003,7,19,01020,01184
032,003,7,19,01342,01437
032,003,7,20,01691,01807
033,040,7,1,00595,00650
033,040,7,2,00833,00857
033,040,7,3,01308,01482
033,040,7,4,01882,01947
033,040,7,5,02245,02282
033,040,7,6,02450,02481
033,040,7,6,02739,02770
033,040,7,10,04482,04528
033,040,7,12,05706,05778
033,040,7,13,06101,06176
033,040,7,14,06302,06334
033,040,7,15,06802,06849
033,040,7,17,08601,08681
033,040,7,17,08720,08780
033,040,7,20,10074,10137
033,040,7,20,10352,10422
034,027,7,1,00413,00752
034,027,7,2,00752,01168
034,027,7,3,01168,01565
034,027,7,4,01565,01981
034,027,7,5,01981,02065
034,027,7,5,02071,02139
034,027,7,5,02146,02221
034,027,7,5,02238,02306
034,027,7,6,02363,02437
034,027,7,6,02450,02518
034,027,7,6,02536,02606
034,027,7,6,02619,02689
034,027,7,6,02708,02773
034,027,7,6,02797,02875
034,027,7,6,03005,03065
034,027,7,6,03076,03159
034,027,7,6,03165,03233
034,027,7,7,03293,03719
034,027,7,8,03719,03815
034,027,7,8,03900,04015
034,027,7,8,04099,04188
034,027,7,9,04340,04470
034,027,7,9,04552,04686
034,027,7,9,04762,04879
034,027,7,10,05112,05205
034,027,7,10,05359,05476
034,027,7,11,05705,05802
034,027,7,11,05949,06044
034,027,7,11,06203,06290
034,027,7,12,06364,06495
034,027,7,13,06772,06868
034,027,7,14,06870,07365
034,027,7,15,07413,07519
034,027,7,16,07790,07896
034,027,7,16,07996,08065
034,027,7,17,08884,08964
034,027,7,17,08998,09093
034,027,7,17,09141,09225
034,027,7,18,09335,09389
034,027,7,18,09465,09533
034,027,7,18,09610,09675
034,027,7,19,09744,09855
034,027,7,19,09963,10065
034,027,7,19,10237,10347
034,027,7,20,10893,10978
034,027,7,20,11133,11238
035,011,7,1,00463,00504
035,011,7,1,00595,00610
035,011,7,2,00780,00815
035,011,7,2,00986,01017
035,011,7,7,02755,02793
035,011,7,8,03113,03140
035,011,7,8,03346,03370
035,011,7,9,03698,03715
035,011,7,9,03947,03970
035,011,7,10,04284,04305
035,011,7,10,04560,04580
035,011,7,11,04905,04930
035,011,7,11,05156,05180
035,011,7,12,05560,05669
035,011,7,13,05891,05936
035,011,7,13,06002,06055
035,011,7,14,06190,06264
035,011,7,14,06518,06550
035,011,7,15,06593,06628
035,011,7,16,06956,06990
035,011,7,17,08238,08308
035,011,7,17,08350,08443
035,011,7,18,08680,08712
035,011,7,19,09080,09131
035,011,7,19,09330,09400
035,011,7,20,09690,09740
035,011,7,20,10010,10060
036,034,7,1,00756,00820
036,034,7,2,00988,01015
036,034,7,3,01453,01508
036,034,7,5,02385,02431
036,034,7,6,02747,02782
036,034,7,8,03494,03523
036,034,7,12,06190,06239
036,034,7,13,06562,06634
036,034,7,14,06755,06794
036,034,7,15,07119,07175
036,034,7,16,07485,07543
036,034,7,16,07719,07781
036,034,7,17,08877,08954
036,034,7,17,09008,09127
036,034,7,18,09375,09422
036,034,7,18,09522,09561
036,034,7,19,09754,09849
036,034,7,19,10097,10199
036,034,7,20,10411,10481
037,045,7,1,00377,00451
037,045,7,1,00639,00717
037,045,7,2,00718,00777
037,045,7,2,00858,01008
037,045,7,3,01106,01511
037,045,7,4,01513,01944
037,045,7,5,01963,02014
037,045,7,5,02246,02308
037,045,7,6,02371,02424
037,045,7,6,02459,02551
037,045,7,7,02770,02863
037,045,7,7,02997,03069
037,045,7,8,03140,03217
037,045,7,8,03359,03432
037,045,7,9,03738,03819
037,045,7,9,04029,04089
037,045,7,10,04398,04457
037,045,7,10,04656,04725
037,045,7,11,04975,05058
037,045,7,11,05278,05346
037,045,7,12,05623,05748
037,045,7,13,05901,05957
037,045,7,13,06020,06125
037,045,7,14,06142,06530
037,045,7,15,06654,06728
037,045,7,16,07004,07099
037,045,7,16,07213,07269
037,045,7,17,07893,07984
037,045,7,17,08042,08188
037,045,7,17,08237,08318
037,045,7,18,08395,08475
037,045,7,18,08545,08662
037,045,7,19,08783,08886
037,045,7,19,09067,09175
037,045,7,20,09377,09469
038,016,7,1,00698,00731
038,016,7,2,00929,00949
038,016,7,2,01082,01112
038,016,7,2,01258,01298
038,016,7,3,01537,01569
038,016,7,4,01850,02082
038,016,7,6,02550,02575
038,016,7,6,02826,02857
038,016,7,7,03047,03075
038,016,7,7,03215,03253
038,016,7,10,04565,04590
038,016,7,10,04815,04837
038,016,7,11,05459,05497
038,016,7,12,05778,05870
038,016,7,13,06190,06231
038,016,7,13,06260,06300
038,016,7,14,06510,06617
038,016,7,14,06748,06782
038,016,7,16,07149,07192
038,016,7,17,08490,08560
038,016,7,17,08615,08710
038,016,7,18,89s59,09010
038,016,7,19,09351,09457
038,016,7,20,09909,09994
039,001,7,17,00066,00146
039,001,7,17,00228,00339
039,001,7,18,00563,00635
039,001,7,18,00722,00828
039,001,7,19,00972,01058
039,001,7,19,01206,01315
039,001,7,20,01577,01688
039,001,7,20,01838,01947
040,015,7,1,00523,00578
040,015,7,2,00901,00949
040,015,7,2,01079,01109
040,015,7,3,01281,01324
040,015,7,5,01972,02026
040,015,7,5,02096,02140
040,015,7,6,02354,02377
040,015,7,6,02568,02594
040,015,7,7,02829,02874
040,015,7,7,03058,03133
040,015,7,8,03463,03491
040,015,7,11,05026,05054
040,015,7,11,05430,05455
040,015,7,13,05936,06013
040,015,7,16,07115,07137
040,015,7,17,08162,08287
041,029,7,1,00236,00649
041,029,7,2,00665,01053
041,029,7,3,01065,01472
041,029,7,4,01494,01873
041,029,7,5,01884,01930
041,029,7,5,01954,01993
041,029,7,5,02019,02054
041,029,7,5,02077,02113
041,029,7,5,02141,02177
041,029,7,5,02210,02244
041,029,7,6,02284,02316
041,029,7,6,02354,02391
041,029,7,6,02425,02460
041,029,7,6,02496,02525
041,029,7,6,02576,02607
041,029,7,6,02630,02664
041,029,7,7,02681,03069
041,029,7,8,03081,03125
041,029,7,8,03229,03266
041,029,7,8,03360,03402
041,029,7,8,03501,03544
041,029,7,9,03692,03730
041,029,7,9,03824,03869
041,029,7,9,03982,04027
041,029,7,9,04147,04192
041,029,7,10,04279,04325
041,029,7,10,04425,04467
041,029,7,10,04570,04612
041,029,7,10,04725,04768
041,029,7,11,04904,04954
041,029,7,11,05071,05117
041,029,7,11,05226,05273
041,029,7,11,05382,05425
041,029,7,12,05539,05675
041,029,7,13,05870,05922
041,029,7,13,05995,06064
041,029,7,13,06342,06397
041,029,7,14,06123,06313
041,029,7,15,06554,06614
041,029,7,15,06736,06786
041,029,7,16,06941,07005
041,029,7,16,07111,07169
041,029,7,17,07987,08076
041,029,7,17,08112,08209
041,029,7,17,08245,08332
041,029,7,19,08504,08566
041,029,7,19,08689,08772
041,029,7,19,08938,09016
041,029,7,19,09135,09218
041,029,7,20,09434,09505
041,029,7,20,09643,09716
042,020,7,1,00645,00689
042,020,7,2,00793,00826
042,020,7,2,00950,00981
042,020,7,2,01093,01128
042,020,7,5,02123,02181
042,020,7,5,02219,02276
042,020,7,6,02567,02621
042,020,7,6,02659,02724
042,020,7,6,02764,02813
042,020,7,7,02831,02862
042,020,7,7,02991,03020
042,020,7,7,03174,03194
042,020,7,8,03461,03505
042,020,7,8,03733,03766
042,020,7,9,03918,03960
042,020,7,9,04170,04205
042,020,7,10,04412,04450
042,020,7,10,04672,04678
042,020,7,11,05107,05127
042,020,7,12,05670,05702
042,020,7,13,06006,06106
042,020,7,13,06155,06244
042,020,7,14,06341,06398
042,020,7,15,06722,06750
042,020,7,16,07258,07286
042,020,7,18,08660,08737
042,020,7,19,09053,09090
042,020,7,19,09322,09405
042,020,7,20,09649,09720
042,020,7,18,09957,09990
043,038,7,1,00363,00460
043,038,7,2,01022,01065
043,038,7,5,02112,02159
043,038,7,5,02348,02396
043,038,7,6,02639,02674
043,038,7,6,02865,02900
043,038,7,7,03068,03138
043,038,7,8,03639,03670
043,038,7,8,03876,03904
043,038,7,9,04385,04430
043,038,7,10,04526,04561
043,038,7,11,05341,05376
043,038,7,12,05754,05760
043,038,7,14,06621,06654
043,038,7,16,07246,07297
043,038,7,17,08438,08511
043,038,7,18,08887,08925
043,038,7,18,09127,09156
043,038,7,19,09323,09387
043,038,7,19,09628,09692
043,038,7,20,09997,10054
044,005,7,1,00470,00541
044,005,7,1,00638,00695
044,005,7,2,00770,00810
044,005,7,2,00884,00919
044,005,7,2,00979,01015
044,005,7,3,01086,01263
044,005,7,3,01298,01484
044,005,7,4,01485,01589
044,005,7,4,01648,01714
044,005,7,4,01788,01858
044,005,7,5,02103,02149
044,005,7,6,02322,02362
044,005,7,6,02406,02453
044,005,7,6,02493,02539
044,005,7,7,02724,02848
044,005,7,7,02889,02998
044,005,7,8,03100,03171
044,005,7,8,03349,03407
044,005,7,8,03626,03687
044,005,7,9,03812,03874
044,005,7,9,04007,04067
044,005,7,10,04248,04314
044,005,7,10,04407,04460
044,005,7,10,04627,04689
044,005,7,11,04918,04980
044,005,7,11,05171,05232
044,005,7,11,05450,05511
044,005,7,12,05679,05725
044,005,7,13,05948,06021
044,005,7,13,06060,06132
044,005,7,14,06234,06297
044,005,7,15,06612,06696
044,005,7,16,06858,07001
044,005,7,16,07156,07240
044,005,7,17,07967,08175
044,005,7,17,08154,08259
044,005,7,18,08441,08553
044,005,7,18,08634,08756
044,005,7,19,08840,09001
044,005,7,19,09178,09282
044,005,7,20,09504,09594
045,010,7,1,00596,00619
045,010,7,1,00772,00827
045,010,7,1,00909,00976
045,010,7,2,01045,01093
045,010,7,2,01176,01200
045,010,7,2,01242,01270
045,010,7,3,01375,01788
045,010,7,4,01789,02192
045,010,7,5,02193,02264
045,010,7,5,02285,02323
045,010,7,5,02429,02474
045,010,7,6,02708,02750
045,010,7,6,02752,02797
045,010,7,6,02904,02942
045,010,7,7,03132,03195
045,010,7,7,03279,03322
045,010,7,8,03397,03500
045,010,7,8,03683,03764
045,010,7,9,03998,04071
045,010,7,9,04267,04340
045,010,7,10,04586,04656
045,010,7,10,04865,04923
045,010,7,11,05178,05252
045,010,7,12,05896,05977
045,010,7,13,06203,06270
045,010,7,13,06326,06375
045,010,7,14,06421,06445
045,010,7,14,06685,06723
045,010,7,15,06863,06955
045,010,7,16,07179,07319
045,010,7,17,09302,09384
045,010,7,17,09435,09489
045,010,7,17,09545,09619
045,010,7,18,09759,09852
045,010,7,18,09906,10000
045,010,7,19,10163,10250
045,010,7,19,10455,10596
045,010,7,20,10771,10889
045,010,7,18,11074,11141
046,035,7,1,00374,00421
046,035,7,3,00775,00827
046,035,7,4,01558,01888
046,035,7,5,02758,02807
046,035,7,7,03306,03350
046,035,7,8,04192,04244
046,035,7,9,04668,04730
046,035,7,10,04908,04963
046,035,7,10,05264,05317
046,035,7,11,05490,05535
046,035,7,11,05670,05701
046,035,7,11,06039,06084
046,035,7,12,06238,06284
046,035,7,13,06490,06558
046,035,7,13,06622,06672
046,035,7,14,06777,07025
046,035,7,16,07558,07614
046,035,7,16,07729,07774
046,035,7,17,08752,08820
046,035,7,20,10047,10111
046,035,7,20,10228,10301
046,035,7,20,10415,10476
046,035,7,20,10705,10778
047,014,7,1,00495,00524
047,014,7,2,00709,00752
047,014,7,3,01397,01445
047,014,7,4,01688,01704
047,014,7,5,01925,01964
047,014,7,5,02200,02271
047,014,7,6,02531,02586
047,014,7,7,02877,02905
047,014,7,8,03171,03193
047,014,7,8,03422,03456
047,014,7,9,03776,03796
047,014,7,9,04161,04218
047,014,7,14,06292,06310
047,014,7,16,07187,07213
047,014,7,17,08472,08575
047,014,7,19,09037,09175
047,014,7,19,09333,09436
048,046,7,1,00413,00554
048,046,7,2,00663,00776
048,046,7,2,00867,00916
048,046,7,2,00964,01021
048,046,7,3,01202,01456
048,046,7,4,01550,01876
048,046,7,5,01904,01972
048,046,7,5,01976,02028
048,046,7,5,02050,02093
048,046,7,5,02117,02168
048,046,7,6,02270,02314
048,046,7,6,02326,02368
048,046,7,6,02378,02418
048,046,7,6,02577,02625
048,046,7,7,03018,03107
048,046,7,8,03155,03206
048,046,7,8,03463,03509
048,046,7,9,03715,03767
048,046,7,9,03977,04026
048,046,7,10,04281,04330
048,046,7,10,04590,04636
048,046,7,11,04881,04934
048,046,7,11,05150,05195
048,046,7,12,05565,05668
048,046,7,13,05868,05933
048,046,7,13,05987,06048
048,046,7,14,06117,06266
048,046,7,15,06586,06673
048,046,7,16,06932,07026
048,046,7,16,07184,07249
048,046,7,17,07697,07911
048,046,7,17,07999,08110
048,046,7,18,08360,08423
048,046,7,18,08522,08593
048,046,7,19,08845,08932
048,046,7,19,09132,09215
048,046,7,20,09444,09526
050,047,7,1,00782,00922
050,047,7,2,01035,01104
050,047,7,2,01191,01249
050,047,7,2,01317,01375
050,047,7,5,02329,02384
050,047,7,5,02411,02463
050,047,7,5,02487,02539
050,047,7,6,02703,02766
050,047,7,6,02810,02866
050,047,7,7,03065,03188
050,047,7,7,03272,03379
050,047,7,8,03453,03492
050,047,7,8,03634,03691
050,047,7,9,04042,04095
050,047,7,9,04286,04343
050,047,7,10,04633,04682
050,047,7,10,04924,04997
050,047,7,11,05215,05287
050,047,7,11,05475,05544
050,047,7,12,05907,06013
050,047,7,13,06245,06335
050,047,7,14,06552,06729
050,047,7,15,06908,06978
050,047,7,16,07306,07412
050,047,7,17,08274,08478
050,047,7,17,08535,08658
050,047,7,18,08924,09018
050,047,7,19,09348,09444
050,047,7,20,09953,10036
051,050,7,1,00503,00591
051,050,7,2,00844,00965
051,050,7,2,01055,01121
051,050,7,3,01470,01576
051,050,7,4,01588,01885
051,050,7,5,02100,02133
051,050,7,5,02177,02215
051,050,7,6,02384,02420
051,050,7,6,02447,02484
051,050,7,6,02598,02629
051,050,7,6,02660,02695
051,050,7,6,02746,02781
051,050,7,7,02804,03204
051,050,7,8,03205,03292
051,050,7,8,03411,03499
051,050,7,8,03656,03746
051,050,7,9,03848,03922
051,050,7,9,04071,04127
051,050,7,10,04401,04487
051,050,7,10,04647,04739
051,050,7,11,04992,05082
051,050,7,11,05218,05310
051,050,7,12,05623,05801
051,050,7,13,05997,06067
051,050,7,13,06119,06191
051,050,7,14,06215,06551
051,050,7,15,06630,06755
051,050,7,15,06856,06969
051,050,7,16,07051,07149
051,050,7,16,07278,07360
051,050,7,14,07417,07475
051,050,7,17,08040,08095
051,050,7,17,08127,08233
051,050,7,17,08271,08412
051,050,7,18,08472,08555
051,050,7,18,08637,08724
051,050,7,19,08892,08994
051,050,7,19,09165,09265
051,050,7,20,09499,09617
051,050,7,20,09766,09860
052,049,7,1,00517,00598
052,049,7,1,00631,00699
052,049,7,2,00831,00882
052,049,7,2,00962,01020
052,049,7,2,01077,01130
052,049,7,3,01255,01353
052,049,7,3,01436,01512
052,049,7,4,01638,01753
052,049,7,4,01865,01941
052,049,7,5,02050,02086
052,049,7,5,02091,02132
052,049,7,5,02137,02171
052,049,7,5,02181,02219
052,049,7,6,02390,02424
052,049,7,6,02429,02452
052,049,7,6,02519,02546
052,049,7,6,02564,02595
052,049,7,6,02610,02649
052,049,7,6,02710,02745
052,049,7,7,02877,02930
052,049,7,7,03015,03074
052,049,7,7,03112,03166
052,049,7,8,03201,03270
052,049,7,8,03397,03450
052,049,7,9,03800,03861
052,049,7,9,04028,04104
052,049,7,10,04438,04517
052,049,7,10,04623,04713
052,049,7,11,05013,05109
052,049,7,11,05224,05310
052,049,7,12,05641,05792
052,049,7,13,06180,06219
052,049,7,14,06228,06389
052,049,7,14,06521,06661
052,049,7,15,06709,06802
052,049,7,15,06890,06986
052,049,7,16,07115,07178
052,049,7,16,07271,07367
052,049,7,17,08069,08158
052,049,7,17,08188,08274
052,049,7,18,08512,08633
052,049,7,18,08696,08792
052,049,7,19,08908,09031
052,049,7,19,09172,09280
052,049,7,20,09555,09648
052,049,7,20,09793,09865
053,026,7,1,00380,00726
053,026,7,2,00753,00848
053,026,7,2,00881,01133
053,026,7,3,01164,01541
053,026,7,4,01572,01957
053,026,7,5,01980,02043
053,026,7,5,02073,02135
053,026,7,5,02162,02214
053,026,7,5,02256,02300
053,026,7,6,02358,02412
053,026,7,6,02434,02496
053,026,7,6,02524,02575
053,026,7,6,02609,02659
053,026,7,6,02700,02749
053,026,7,7,02762,03026
053,026,7,7,03053,03607
053,026,7,8,03999,04024
053,026,7,8,04102,04154
